L_2_norm_adv,L_cham_norm_adv,L_emd_norm_adv,L_infty_norm_adv,adv_acc,adv_acc_o,adv_acc_p,adv_acc_r,b_infty,b_two,batch_size,beta_cham,beta_emd,beta_infty,beta_two,data_dir,dump_dir,dyn_bound_mode,evaluation_mode,exp_id,gamma,gpu,hard_bound_mode,initial_alpha,initial_weight,lr_attack,natural_L_cham_norm_adv,natural_L_cham_norm_orig,network,num_iter,num_point,orig_acc,orig_acc_o,orig_acc_p,orig_acc_r,phase,proj_acc,proj_acc_p,rec_acc,rec_acc_p,results_file,s_infty,save_file,sor,srs,step,target,u_infty,u_two,upper_bound_weight,victim
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.2222015857696533,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
0.9207063913345337,1.3165339231491089,24.198749542236328,0.030000001192092896,0,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.6674604415893555,5.253422260284424,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.659611463546753,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,4.160855770111084,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
0.5520437359809875,0.5338094234466553,12.370779991149902,0.030000001192092896,0,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.998950958251953,4.367349624633789,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.4048144817352295,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.0655698776245117,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
0.8876371383666992,1.2050235271453857,23.629596710205078,0.030000001192092896,0,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.4823660850524902,2.935276508331299,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
0.8298584222793579,1.0076528787612915,22.112911224365234,0.030000001192092896,0,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.840085506439209,3.605698585510254,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
0.764232873916626,0.9536066651344299,18.843582153320312,0.030000001192092896,0,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.70974588394165,4.356374263763428,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.2840912342071533,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
0.8931503891944885,1.252181887626648,22.336200714111328,0.030000001192092896,0,22,2,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.437689781188965,3.609809398651123,PN1,100,1024,22,22,2,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
1.0255506038665771,1.563289761543274,28.7027530670166,0.030000001192092896,0,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.719383955001831,2.7550203800201416,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.729032516479492,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
1.0233519077301025,1.5740950107574463,28.569114685058594,0.030000001192092896,0,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.3642733097076416,2.85205078125,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,4.780910015106201,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
0.9128829836845398,1.3210104703903198,24.49777603149414,0.030000001192092896,0,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.572653293609619,3.731412410736084,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,1.9878889322280884,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.579763174057007,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.6536505222320557,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.6930322647094727,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,22
0.9567325115203857,1.3983471393585205,24.566970825195312,0.030000001192092896,0,19,37,19,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,6.636488437652588,6.534061431884766,PN1,100,1024,37,19,37,19,all,37,5,37,37,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
0.8477479219436646,1.1956415176391602,21.927677154541016,0.030000001192092896,0,37,37,37,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.904985427856445,4.411319255828857,PN1,100,1024,37,37,37,37,all,37,37,37,37,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.7070069313049316,PN1,100,1024,37,37,37,37,all,37,37,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,5.2922444343566895,PN1,100,1024,37,37,36,37,all,37,36,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
0.9143552184104919,1.4897215366363525,22.845741271972656,0.030000001192092896,0,37,37,37,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,7.87186336517334,7.565827369689941,PN1,100,1024,37,37,37,37,all,37,37,37,37,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,4.487710952758789,PN1,100,1024,26,26,36,26,all,15,37,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
0.7400678992271423,0.9181610345840454,18.511070251464844,0.030000001192092896,0,7,37,1,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.608768939971924,5.001216411590576,PN1,100,1024,1,1,37,1,all,1,6,1,6,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
0.8991761207580566,1.3994479179382324,22.503677368164062,0.030000001192092896,0,10,10,10,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,7.091817378997803,6.596414566040039,PN1,100,1024,10,10,10,10,all,10,10,10,10,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,5.19216251373291,PN1,100,1024,37,37,37,37,all,37,37,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,9.275618553161621,PN1,100,1024,37,37,37,37,all,37,37,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
0.6214585304260254,0.6699537038803101,14.620914459228516,0.030000001192092896,0,10,10,19,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.484454154968262,4.080169200897217,PN1,100,1024,10,10,37,10,all,10,37,10,37,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.988471746444702,PN1,100,1024,37,37,37,37,all,37,37,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,4.030515670776367,PN1,100,1024,37,37,37,37,all,37,37,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.515695333480835,PN1,100,1024,37,37,36,37,all,37,14,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,5.172370910644531,PN1,100,1024,10,10,10,10,all,15,10,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.912970542907715,PN1,100,1024,37,37,37,37,all,37,37,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
0.9450190663337708,1.4115123748779297,24.62386131286621,0.030000001192092896,0,37,37,13,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.07485294342041,3.545839786529541,PN1,100,1024,37,37,37,37,all,37,37,37,37,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.819106340408325,PN1,100,1024,37,37,37,37,all,37,37,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.928313732147217,PN1,100,1024,37,37,37,37,all,37,37,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
0.7913023829460144,1.0702683925628662,19.23867416381836,0.030000001192092896,0,37,37,15,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,6.5401997566223145,6.369412899017334,PN1,100,1024,37,37,10,37,all,37,10,37,10,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,5.319892406463623,PN1,100,1024,37,37,37,37,all,37,37,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,6.435951232910156,PN1,100,1024,37,37,37,37,all,37,37,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
0.7777317762374878,0.9356189966201782,19.717681884765625,0.030000030994415283,0,37,37,5,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.1855199337005615,2.5821945667266846,PN1,100,1024,37,37,37,37,all,37,37,37,37,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,4.7306718826293945,PN1,100,1024,37,15,37,37,all,37,5,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.2617430686950684,PN1,100,1024,37,37,37,37,all,37,39,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,37
1.0275607109069824,1.3947516679763794,28.608367919921875,0.030000001192092896,0,21,4,4,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.629587173461914,4.518643379211426,PN1,100,1024,4,4,4,4,all,4,4,4,4,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,4.11067533493042,PN1,100,1024,4,4,4,4,all,4,4,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.5894055366516113,PN1,100,1024,4,4,4,4,all,4,4,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
1.0170522928237915,1.596255898475647,27.35612678527832,0.030000001192092896,0,4,4,4,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.510478496551514,5.147005558013916,PN1,100,1024,4,4,4,4,all,4,4,4,38,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,5.860403060913086,PN1,100,1024,4,4,4,4,all,4,36,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.654723882675171,PN1,100,1024,5,5,4,5,all,5,36,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
0.9785550832748413,1.302220106124878,26.8516788482666,0.030000001192092896,0,4,4,11,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,6.299360752105713,6.180217266082764,PN1,100,1024,4,4,4,4,all,4,4,4,4,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,6.966485500335693,PN1,100,1024,4,4,4,4,all,4,16,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
0.7492794394493103,0.9045619964599609,18.728118896484375,0.030000001192092896,0,4,4,4,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.702399253845215,4.028725624084473,PN1,100,1024,4,4,4,4,all,4,4,4,4,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.2502212524414062,PN1,100,1024,4,4,4,4,all,4,38,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,5.350710868835449,PN1,100,1024,4,4,4,4,all,4,36,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
0.9378972053527832,1.4500110149383545,24.217803955078125,0.030000001192092896,0,4,4,4,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.969597816467285,4.2713704109191895,PN1,100,1024,4,4,4,4,all,4,4,4,4,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.6004419326782227,PN1,100,1024,4,4,4,4,all,4,4,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
0.89102703332901,1.1296523809432983,22.242944717407227,0.030000001192092896,0,11,4,11,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.296679496765137,3.940505027770996,PN1,100,1024,4,4,4,4,all,4,13,11,13,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.1029279232025146,PN1,100,1024,4,4,4,4,all,4,4,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
0.7471914887428284,0.9732567071914673,17.752613067626953,0.030000030994415283,0,37,4,26,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,8.579773902893066,7.947077751159668,PN1,100,1024,4,4,4,37,all,4,4,4,4,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
0.816756546497345,1.0076981782913208,20.779136657714844,0.030000001192092896,0,4,4,21,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.544112682342529,3.9256577491760254,PN1,100,1024,4,4,4,4,all,4,13,4,13,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
1.013504147529602,1.5382553339004517,27.54229164123535,0.030000001192092896,0,11,4,11,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.249468803405762,3.650482177734375,PN1,100,1024,4,4,4,4,all,4,4,4,4,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,5.076377868652344,PN1,100,1024,4,4,4,4,all,4,4,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,4.502645015716553,PN1,100,1024,4,4,4,4,all,4,4,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,4.582496643066406,PN1,100,1024,4,4,38,4,all,4,38,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,0,0.03,4.0,80,4
